Date,Order Number,Currency,Sub-total,Shipping,Tax,Total,Earning,Status,Coupon Code,Products
17-Jul-2025,305146,USD,3068,0,245.44,3313.44,184.08,approved,,"Honeycomb Panel for S1, xTool S1 + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 40W + IR Deluxe Bundle, < Free Gift for xTool Machines - S1 20W/40W: Fire Safety Set, [Tracking Number] S1 Accessory - [Tracking Number] S1 1064nm Infrared Laser Module"
16-Jul-2025,304980,USD,2849,191.72,0.00,3040.72,170.94,approved,,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone
15-Jul-2025,304874,USD,3519,0,320.23,3839.23,211.14,approved,xToolBrandon,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone
15-Jul-2025,304744,USD,2999,0,0.00,2999,179.94,approved,,xTool P2S 55W Desktop CO2 Laser Cutter - White / P2S Standalone
14-Jul-2025,304432,USD,599,0,0.00,599,35.94,approved,TULMAP2300,xTool SafetyPro AP2 Air Purifier with SuperCyclone System
13-Jul-2025,304143,USD,1184.99,0,122.06,1307.05,71.0994,approved,,"Honeycomb Panel 2.0 for P Series, Automatic Conveyor Feeder for xTool P Series - Basic (39""), Riser Base for P Series - Grey, Lithium-ion Cordless Portable Vacuum - Vacuum"
09-Jul-2025,302775,USD,4449,0,367.05,4816.05,266.94,approved,,[Final Payment] xTool F2 Ultra 60W MOPA & 40W Diode Dual Laser Engraver - F2 Ultra (single) / F2 Ultra (single)  Standalone
08-Jul-2025,302136,USD,50,0,0.00,50,3,approved,,xTool F2 Ultra Privilege Voucher
08-Jul-2025,302101,USD,150,0,15.53,165.53,9,approved,,"Filters for SafetyPro AP2 - Activated Carbon Layer, Filters for SafetyPro AP2 - Pre-Filter"
08-Jul-2025,302035,USD,62.99,10,3.34,76.33,3.7794,approved,XCCM15ctjIh5BBlE,"100 Mesh Polyester Fast-Engrave Screen (4pcs)  9"" x 12"", 9"" x 12"" Screen Printing Frame (1pcs)"
07-Jul-2025,301817,USD,50,0,0.00,50,3,approved,,xTool F2 Ultra Privilege Voucher
07-Jul-2025,301716,USD,50,0,0.00,50,3,approved,,xTool F2 Ultra Privilege Voucher
07-Jul-2025,301599,USD,50,0,0.00,50,3,approved,,xTool F2 Ultra Privilege Voucher
06-Jul-2025,301486,USD,5389.99,0,468.93,5858.92,323.3994,approved,NEW100,"xTool F1 Material Explore Kit (125pcs), xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Deluxe Bundle"
03-Jul-2025,300756,USD,50,0,0.00,50,3,approved,,xTool F2 Ultra Privilege Voucher
03-Jul-2025,300676,USD,50,0,0.00,50,3,approved,,xTool F2 Ultra Privilege Voucher
01-Jul-2025,300159,USD,4964,0,0.00,4964,297.84,approved,,xTool P2S 55W Desktop CO2 Laser Cutter - White / P2S All-in-one Bundle
30-Jun-2025,299634,USD,40,0,0.00,40,2.4,approved,MTRSURVEY,xTool F2 Ultra Privilege Voucher
30-Jun-2025,299588,USD,1719,0,0.00,1719,103.14,approved,,xTool F1/F1 Lite Portable and High Speed Laser Engraver - F1 / F1 Deluxe Bundle
29-Jun-2025,299316,USD,0,0,331.68,4886.66,0,approved,xTool68,"RA2 Pro - RA2 Pro Deluxe, xToolCare for F1 Ultra, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone"
26-Jun-2025,298786,USD,8999,0,742.43,9741.43,539.94,approved,,xTool P+F Series Ultimate Duo - P2S / Grey / P + F1 Ultra
23-Jun-2025,298328,USD,1719,0,0.00,1719,103.14,approved,,xTool F1/F1 Lite Portable and High Speed Laser Engraver - F1 / F1 Deluxe Bundle
23-Jun-2025,298212,USD,1552.97,0,128.12,1681.09,93.1782,approved,xToolBrandon,"xTool F1 Material Explore Kit (125pcs), RA2 Pro - RA2 Pro, Slide Extension for F1/F1 Lite, [Refurbished] xTool F1 Fast Portable Laser Engraver with IR + Diode Laser"
21-Jun-2025,298040,USD,5142.35,0,488.52,5630.87,308.541,approved,tea-09d5ad7ab,"xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Deluxe Bundle, Stainless Steel Pendants for Laser Engraving (10pcs) - Round"
21-Jun-2025,298033,USD,49.99,0,0.00,49.99,2.9994,approved,,xTool Selected 20% Material Discount Card
21-Jun-2025,298032,USD,3576.98,0,0.00,3576.98,213.0144,approved,xToolMaki,"Accessory Kit for RA2 Pro, xToolCare for S1 - 40W, xTool S1 Enclosed Diode Laser Cutter - 40W / Pure White / 40W All-in-one SafetyPro Bundle"
16-Jun-2025,297056,USD,1199,0,0.00,1199,71.94,approved,,xTool F1/F1 Lite Portable and High Speed Laser Engraver - F1 / F1 Standalone
13-Jun-2025,296619,USD,3699,0,277.43,3976.43,221.94,approved,XTFD300,xTool P2/P2S 55W Desktop CO2 Laser Cutter - P2 / White / P2 Standalone
13-Jun-2025,296575,USD,169.36,0,395.85,5673.83,10.1616,approved,XTFD300,"Aluminum Business Cards (60pcs) - Black (60pcs), xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Deluxe Bundle, Flexible Fixture"
12-Jun-2025,296410,USD,4653.98,0,0.00,4653.98,279.2388,approved,XTFD300,"xTool P2/P2S 55W Desktop CO2 Laser Cutter - P2S / Grey / P2S Standalone, Honeycomb Panel 2.0 for P Series, xToolCare for P2S"
15-May-2025,290828,USD,2963.05,0,244.45,3207.5,177.783,approved,mil-aff5cd85b,"xToolCare for S1 - 40W, xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 40W + IR Rotary Bundle"
10-May-2025,289876,USD,1178.99,0,91.34,1270.33,70.7394,approved,XTMD80,"xToolCare for M1 Ultra - 10W, Limited Free Gift for Mother's Day Sale - Lithium-ion Cordless Portable Vacuum & Design Files, xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 10W / 10W Basic Bundle"
09-May-2025,289675,USD,3799,0,326.72,4125.72,227.94,approved,XTMD200,"Limited Free Gift for Mother's Day Sale - Lithium-ion Cordless Portable Vacuum & Design Files, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone"
02-May-2025,287979,USD,1569,0,140.87,1709.87,94.14,approved,XCCMACHINE80,xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Basic Bundle
15-Apr-2025,283908,USD,1668.99,0,131.17,1800.16,100.1394,approved,,"xToolCare for F1, xTool F1 & F1 Lite Portable and High Speed Laser Engraver - F1 / F1 Standalone"
04-Apr-2025,281240,USD,3868.99,0,290.17,4159.16,232.1394,approved,XTSPIN-1908161413434596352,"xTool RA2 Pro - RA2 Pro Deluxe, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone"
01-Apr-2025,280602,USD,3284.95,0,292.36,3577.31,197.097,approved,,"xTool M1 Ultra Fine-point Blade, xTool M1 Ultra Fine Point Pen (0.4 Tip), xTool M1 Ultra Cutting Mat (LightGrip) (3 PCS), xTool M1 Ultra Ink Cartridge, xToolCare for xTool M1 Ultra - for xTool M1 Ultra 20W, xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 20W / 20W Ultimate Craft Bundle"
31-Mar-2025,280312,USD,35.98,10,4.49,50.47,2.1588,approved,,Blank Commemorative Coins (5pcs)
30-Mar-2025,280119,USD,2326.55,0,168.68,2495.23,139.593,approved,mil-b9770995c,xTool S1 Enclosed Diode Laser Cutter - 40W / Pure White / 40W Deluxe Bundle
26-Mar-2025,278890,USD,1008.99,0,68.11,1077.1,60.5394,approved,XTSP80,"xToolCare for xTool S1 - for xTool S1 10W, xTool S1 Enclosed Diode Laser Cutter - 10W / Pure White / 10W Basic Bundle"
25-Mar-2025,278696,USD,3548,0,248.36,3796.36,212.88,approved,XTSP200,"xTool S1 1064nm Infrared Laser Module, xTool S1 Enclosed Diode Laser Cutter - 40W / Black / 40W All-in-1 SafetyPro Bundle"
23-Mar-2025,278045,USD,4178.99,0,342.68,4521.67,250.7394,approved,XTSP200,"xToolCare for xTool F1 Ultra - for F1 Ultra, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra + Conveyor"
19-Mar-2025,276543,USD,49,10,4.94,63.94,3.92,approved,,xTool Air Assist - for M1
18-Mar-2025,276322,USD,1299,0,90.93,1389.93,77.94,approved,XTSPIN-1900547350022255616,xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Basic Bundle
11-Mar-2025,274496,USD,7899,0,533.18,8432.18,473.94,approved,XCCMACHINE100,xTool P+F Series Ultimate Duo - P2S / White / P + F1 Ultra
11-Mar-2025,274487,USD,1499,0,128.91,1627.91,89.94,approved,XTSPIN-1899239059841567744,xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 10W / 10W Deluxe Bundle
08-Mar-2025,273817,USD,9.99,10,1.65,21.64,0.5994,approved,,Stylus Ballpoint Pens With LED Light (10pcs)
07-Mar-2025,273556,USD,29.99,10,2.73,42.72,1.7994,approved,,xTool Air-Compress Assist Parts Kit for D1/ D1 Pro/M1
05-Mar-2025,272873,USD,4899,0,0.00,4899,293.94,approved,XTSPIN-1897353435890618368,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Deluxe Bundle
05-Mar-2025,272764,USD,121.04,0,11.77,132.81,7.2624,approved,XCCM15y5CdsQi2Lg,"20oz Navy Stainless Steel Coffee Tumbler for Laser Engraving, 20oz Brick Red Stainless Steel Coffee Tumbler for Laser Engraving, Navy to Gold Stainless Steel Tumbler with Removable Handle (40oz), 1/8""x12""x24"" Walnut Plywood Sheets (6pcs), 1/20"" Laser Engraving Two-Tone Plastic Sheet Red to Green (5pcs), 1/8"" Okoume Plywood Sheets (6pcs), 1/8"" White Ash Plywood Sheets (6pcs)"
03-Mar-2025,272268,USD,998,0,59.88,1057.88,59.88,approved,XTSPIN-1896604956306214912,"Desktop Air Purifier, xTool F1 & F1 Lite Portable and High Speed Laser Engraver - F1 Lite / F1 Lite Standalone"
01-Mar-2025,271914,USD,95.85,0,5.50,101.35,5.751,approved,,"Basswood Plywood Sheets - 1/8"" / 18pcs / 12"" x 12"", Laserable PU Rectangular Patch (10pcs) - Black to Silver, Silicone Apple Watch Bands with Laserable Rainbow Filling (classic) - M/L (42mm 44mm 45mm 49mm), Silicone Apple Watch Bands with Laserable Rainbow Filling (classic) - S/M (38mm 40mm 41mm), xTool CO2 Gas Bottle"
01-Mar-2025,271851,USD,2188.98,0,204.51,2393.49,131.3388,approved,XT100,"xTool M1 Ultra Hot Foil Pen, xTool M1 Ultra Electrostatic Mat, xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 20W / 20W Deluxe Bundle"
28-Feb-2025,271641,USD,4919,0,437.80,5356.8,287.94,approved,xToolBrandon,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Deluxe Bundle
27-Feb-2025,271429,USD,919,0,66.63,985.63,55.14,approved,XCCMACHINE80,xTool F1 & F1 Lite Portable and High Speed Laser Engraver - F1 Lite / F1 Lite + RA2 Pro
27-Feb-2025,271314,USD,222.35,0,18.32,240.67,13.341,approved,,"xTool M1 Ultra Rotary Blade, xTool M1 Ultra Fine Point Pen (0.4 Tip), xTool M1 Ultra Replacement Tip for Foil Transfer Tip (3 PCS), xTool M1 Ultra Hot Foil Pen, xTool M1 Ultra Electrostatic Mat"
26-Feb-2025,271104,USD,1477.77,0,102.11,1740.09,88.6662,approved,XCCMACHINE100,"xTool F1 & F1 Lite Portable and High Speed Laser Engraver - F1 / F1 + Slide Extension, xToolCare for xtool F1 - for F1"
25-Feb-2025,270618,USD,1178,0,0.00,1178,70.68,approved,xToolBrandon,"Desktop Air Purifier, [Refurbished] xTool F1 Fast Portable Laser Engraver with IR + Diode Laser"
25-Feb-2025,270603,USD,49.8,10,3.00,62.8,2.988,approved,,"Filters for xTool SafetyPro AP2 - Medium Efficiency Filter, Filters for xTool SafetyPro AP2 - Pre-Filter"
24-Feb-2025,270567,USD,3599,0,323.91,3922.91,215.94,approved,XCCMACHINE100,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone
24-Feb-2025,270429,USD,5097.68,0,356.84,5454.52,305.8608,approved,xToolBrandon,"Stainless Steel Military Pendant (10pcs), Black Stainless Steel Military Pendant (10pcs), Blank Commemorative Coins (5pcs), Wax Seal Stamp Head Set, Mixed Color Anodized Aluminum Bone Dog Tag (20pcs), Aluminum Business Cards (60pcs) - Green(60pcs), Guitar-Shaped Keychain Holder with Wooden Pick (3pcs), Laserable PU Patch Passport Holder - Black to Silver, xTool F1 Material Explore Kit (137pcs), xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Deluxe Bundle"
24-Feb-2025,270352,USD,4899,0,404.18,5303.18,293.94,approved,XCCMACHINE100,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Deluxe Bundle
22-Feb-2025,270032,USD,3878.99,191.72,0.00,4070.71,232.7394,approved,XCCMACHINE100,"xToolCare for xTool F1 Ultra - for F1 Ultra, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone"
20-Feb-2025,269579,USD,1499,0,108.68,1607.68,89.94,approved,XT100,"xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 10W / 10W Deluxe Bundle, < xTool Selected 20% Material Discount Card"
18-Feb-2025,268941,USD,2916,0,146.13,3062.13,174.96,approved,TULMS40200,"xTool S1 Enclosed Diode Laser Cutter - 40W / Black / 40W Basic Bundle, xTool S1 1064nm Infrared Laser Module, xTool S1 Automatic Conveyor Feeder - Basic39""	, xTool S1 Riser Base - White"
18-Feb-2025,268832,USD,1448,0,130.33,1578.33,86.88,approved,TULMS20150,"xTool S1 Riser Base - Black, xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Basic Bundle"
17-Feb-2025,268765,USD,4278.99,0,342.32,4621.31,256.7394,approved,100F1ULTRA,"xToolCare for xTool F1 Ultra - for F1 Ultra, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra + Conveyor"
14-Feb-2025,267701,USD,1799,0,98.95,1897.95,107.94,approved,XCCMACHINE100,xTool S1 Enclosed Diode Laser Cutter - 40W / Black / 40W Basic Bundle
10-Feb-2025,266746,USD,5069.97,0,335.30,5405.27,304.1982,approved,MACHINEAP2300,"xTool RA2 Pro - RA2 Pro Deluxe, Buy Together: Air Purifier Only $699 with Machine! - xTool SafetyPro AP2, xTool F1 Material Explore Kit (137pcs), xToolCare for xTool F1 Ultra - for F1 Ultra, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra Standalone"
06-Feb-2025,265632,USD,1329.05,0,83.07,1412.12,79.743,approved,edu-cfa48b9c6,xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Basic Bundle
04-Feb-2025,265294,USD,0,0,67.51,1086.51,0,approved,XCCMACHINE80,xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 10W / 10W Advanced Bundle
02-Feb-2025,264845,USD,5779,0,484.53,6263.53,346.74,approved,XCCMACHINE100,"xTool P2 & P2S 55W Desktop CO2 Laser Cutter - P2S / Grey / P2S All-in-1 Bundle, Free Gift-xTool Selected 20% Material Discount Card"
02-Feb-2025,264745,USD,1899,0,125.81,2024.81,113.94,approved,XCCMACHINE100,xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 20W + IR Rotary Bundle
31-Jan-2025,264168,USD,2828,0,161.92,2989.92,169.68,approved,100OFFS1,"xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 40W + IR Deluxe Bundle, xTool Accessory Kit for RA2 Pro"
30-Jan-2025,263915,USD,4099,0,276.68,4375.68,245.94,approved,,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - F1 Ultra + Conveyor
28-Jan-2025,263259,USD,28.27,10,2.33,40.6,1.6962,approved,,"Marble and Wood Coasters (4pcs) - White - Square, Laserable PU Rectangular Patch (10pcs) - Black to Silver, Laserable PU Mixed Color Magnetic Bookmark (6pcs)"
26-Jan-2025,262548,USD,8.56,10,1.11,19.67,0.5136,approved,XTDCRC100,"1/8"" Basswood Plywood Sheets (18pcs), Matte Aluminum Metal Business Cards (300pcs)"
25-Jan-2025,262234,USD,8198.99,0,691.49,8890.48,491.9394,approved,NEW100,"xToolCare for xTool P2S - P2S, xTool P+F Series Ultimate Duo - P2S / Grey / P + F1 Ultra"
24-Jan-2025,262086,USD,2498,0,167.66,2665.66,149.88,approved,"XCCMACHINE100, MACHINEAP2300","Buy Together: Air Purifier Only $699 with Machine! - xTool SafetyPro AP2, xTool S1 Enclosed Diode Laser Cutter - 40W / Black / 40W Basic Bundle, FREE Safety Care Offer: xTool Fire Safety Set - US Plug (110V)"
23-Jan-2025,261675,USD,49.8,10,6.16,65.96,2.988,approved,,"Filters for xTool SafetyPro AP2 - Medium Efficiency Filter, Filters for xTool SafetyPro AP2 - Pre-Filter"
22-Jan-2025,261221,USD,6219.94,0,532.79,6752.73,373.6552,approved,,"xTool Honeycomb Material Pin, xTool P2S & P2 Honeycomb Panel 2.0, xTool SafetyPro IF2 Hyper Flow Inline Duct Fan, xTool P2 & P2S 55W Desktop CO2 Laser Cutter - P2S / White / P2S All-in-1 Bundle"
21-Jan-2025,260893,USD,50,0,0.00,50,3,approved,,xTool Apparel Printer Privilege Voucher
21-Jan-2025,260802,USD,50,0,0.00,50,3,approved,,xTool Apparel Printer Privilege Voucher
21-Jan-2025,260682,USD,50,0,0.00,50,3,approved,,xTool Apparel Printer Privilege Voucher
20-Jan-2025,260481,USD,4418,0,452.86,4870.86,265.08,approved,xToolBrandon,"xTool P2S & P2 Riser Base - Riser Base / Grey, xTool P2 & P2S 55W Desktop CO2 Laser Cutter - P2S / Grey / P2S Standalone"
14-Jan-2025,258429,USD,2277.99,0,182.24,2460.23,136.6794,approved,MACHINEAP2300,"Buy Together: Air Purifier Only $699 with Machine! - xTool SafetyPro AP2, xToolCare for xTool S1 - for xTool S1 20W, xTool S1 Enclosed Diode Laser Cutter - 20W / Pure White / 20W Basic Bundle"
13-Jan-2025,258290,USD,461.09,0,35.74,496.83,27.6654,approved,,"100 Mesh Coated Screen (4pcs) 11.5"" x 16"", xTool Screen Printer: 1st Screen Printing Solution with Laser - Multi-Color Kit / I had one! Don't need a laser machine"
12-Jan-2025,257836,USD,2706.55,0,243.59,2950.14,162.393,approved,fir-282d1ec62,xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 40W + IR Deluxe Bundle
11-Jan-2025,257708,USD,5118,0,281.49,5399.49,307.08,approved,xToolBrandon,xTool P2 & P2S 55W Desktop CO2 Laser Cutter - P2S / White / P2S Versatile Bundle
09-Jan-2025,257131,USD,2548,0,203.84,2751.84,152.88,approved,,"xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Deluxe Bundle, xTool S1 1064nm Infrared Laser Module"
09-Jan-2025,257129,USD,1849,0,138.68,1987.68,110.94,approved,NEW100,xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Deluxe Bundle
08-Jan-2025,256809,USD,2949.37,0,235.94,3185.31,176.9622,approved,NEW100,"xTool M1 Ultra Cutting Mat (FabricGrip) (3 PCS), xTool M1 Ultra Cutting Mat (LightGrip) (3 PCS), xTool M1 Ultra Ink Cartridge, xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 20W / 20W Ultimate Craft Bundle"
08-Jan-2025,256762,USD,1319,0,131.90,1450.9,79.14,approved,xToolBrandon,xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Basic Bundle
08-Jan-2025,256653,USD,268.2,0,18.77,286.97,16.092,approved,,xTool Flexible Fixture
07-Jan-2025,256470,USD,2706.55,0,273.37,2979.92,162.393,approved,mil-7f65960e8,xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 40W + IR Deluxe Bundle
06-Jan-2025,256252,USD,159,0,15.27,174.27,9.54,approved,MTRSURVEY,xTool S1 Honeycomb Panel
06-Jan-2025,256250,USD,299.99,0,28.79,328.78,17.9994,approved,DIY20,xTool RA2 Pro - RA2 Pro Deluxe
06-Jan-2025,256124,USD,3647.99,0,295.49,3943.48,218.8794,approved,TULMS40200,"xTool Accessory Kit for RA2 Pro, xToolCare for xTool S1 - for xTool S1 40W, xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 40W + IR All-in-one Purifier Bundle"
05-Jan-2025,255934,USD,4798,0,347.88,5145.88,287.88,approved,MACHINEAP2300,"Buy Together: Air Purifier Only $699 with Machine! - xTool SafetyPro AP2, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - xTool F1 Ultra + Conveyor"
05-Jan-2025,255833,USD,3818.99,0,229.14,4048.13,229.1394,approved,TULMF1ULTRA200,"xTool RA2 Pro - RA2 Pro Deluxe, xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - xTool F1 Ultra Standalone"
02-Jan-2025,255010,USD,1843.96,0,161.34,2005.3,110.6376,approved,xToolBrandon,"1/8"" Okoume Plywood Sheets (6pcs), 1/8"" Cherrywood Plywood Sheets (18pcs), 1/4"" Red Oak Plywood Sheets (4pcs), xTool M1 Ultra Ink Cartridge, xTool M1 Ultra: The World's First 4-in-1 Craft Machine - 10W / 10W Ultimate Craft Bundle, Free Gift-xTool Selected 20% Material Discount Card, < FREE & Exclusive Material Gift for M1 Ultra - < All-Bundles Material Kit: worth $20"
02-Jan-2025,255009,USD,3659.1,0,256.14,3915.24,219.546,approved,,"xTool Screen Printer: 1st Screen Printing Solution with Laser - Multi-Color Kit / I had one! Don't need a laser machine, xTool Accessory Kit for RA2 Pro, xTool S1 Enclosed Diode Laser Cutter - 40W / Black / 40W All-in-1 SafetyPro Bundle, Free Gift-xTool Selected 20% Material Discount Card"
01-Jan-2025,254860,USD,2568.99,0,177.26,2746.25,154.1394,approved,NEW100,"xToolCare for xTool S1 - for xTool S1 40W, xTool S1 Enclosed Diode Laser Cutter - 40W / Black / 40W Deluxe Bundle"
01-Jan-2025,254821,USD,94.96,0,5.75,100.71,5.6976,approved,MAKEXDE24,"Ballpoint Pens with Stylus (12pcs) - Black/Wine Red/Dark Green/Navy, 1/8"" Frosted Black Acrylic Plexiglass for Diode Laser Cutting (3pcs), 1/8""x12""x19"" Black Acrylic Sheet Plexiglass for Diode Laser Cutting (1pcs), 1/8""x12""x19"" Red Acrylic Sheet Plexiglass for Diode Laser Cutting (1pcs), 0.3mm 304 Stainless Steel Sheet (2pcs), 0.3mm Brass Sheet (2pcs), Black PU Leather Keychain for Apple Airtags Holder (4pcs), 1/8"" Marble MDF Board (10pcs), 1/8"" Okoume Plywood Sheets (6pcs), 1/8"" Hickory Plywood Sheets (6pcs)"
31-Dec-2024,254456,USD,99,0,9.51,108.51,5.94,approved,S100OFFSUR,xTool S1 Riser Base - Black
30-Dec-2024,254125,USD,3678.15,0,329.19,4007.34,220.689,approved,NEW100,"LED Display Board Kit - 16"" x 24"", Aluminum Business Cards (300pcs) - Matte Black, Aluminum Business Cards Jig File, xTool Selected 20% Material Discount Card, xTool Accessory Kit for RA2 Pro, xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Pure White / 40W + IR All-in-one Purifier Bundle, 1/8"" Sapele Plywood Sheets (18pcs)"
30-Dec-2024,253843,USD,72.76,0,3.85,76.61,4.3656,approved,,"1/25"" Clear Transparent Glossy Acrylic Sheet Plexiglass (10pcs), 1/8"" White Glow in the Dark Acrylic Sheet Plexiglass (3pcs), 100 Mesh Coated Screen (4pcs) 9"" x 12"", Black to Gold Round Laserable PU Iron-on Patch (10pcs)"
29-Dec-2024,253720,USD,1119,0,92.33,1211.33,89.52,approved,NEW80,xTool F1: Fast Portable Laser Engraver with IR + Diode Laser - xTool F1
29-Dec-2024,253582,USD,80.1,0,5.61,85.71,4.806,approved,XCCA10kTkfQ3b0kO,xTool RA2 & RA2 Pro - RA2 for D1/D1 Pro
28-Dec-2024,253480,USD,2317,0,214.33,2531.33,145.1362,approved,NEW100,"xTool S1 Riser Base - Black, xTool S1 Enclosed Diode Laser Cutter - 40W / Black / 40W Basic Bundle, xTool 1064nm Infrared Laser Module for D1 Pro - For D1 Pro (Golden Red)"
27-Dec-2024,253133,USD,2468,0,0.00,2468,148.08,approved,XTXMAS80,"xTool S1 1064nm Infrared Laser Module, xTool S1 Enclosed Diode Laser Cutter - 20W / Black / 20W Deluxe Bundle"
27-Dec-2024,252484,USD,53.94,10,3.24,67.18,3.2364,approved,,"Laserable PU Notebook - Brown to Gold, Laserable PU Notebook - Black to Silver, Laserable PU Patch Bookmarks Black&Brown (4pcs), Round Laserable PU Patch Jig File, Black to Silver Laserable PU Round Patch (10pcs)"
26-Dec-2024,252430,USD,105.89,0,10.88,116.77,6.3534,approved,XMTR15,"Laserable PU Patch Passport Holder - Blue to Silver, Brown to Gold Laserable PU Patch Passport Holder, Pink to Black Laserable PU Patch Passport Holder, Black to Gold Laserable PU Patch Passport Holder, Brown to Silver Laserable PU Patch Passport Holder, Blank Commemorative Coins (5pcs), Blank Commemorative Zinc Coins (5pcs)"
26-Dec-2024,252396,USD,5772.99,0,567.68,6340.67,346.3794,approved,XTXMAS500,"xToolCare for xTool P2S - P2S, xTool P2S & P2 Honeycomb Panel 2.0, xTool P2 & P2S 55W Desktop CO2 Laser Cutter - P2S / Grey / P2S All-in-1 Bundle"
26-Dec-2024,252370,USD,3499,0,0.00,3499,209.94,approved,XTXMAS200,xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - xTool F1 Ultra Standalone
26-Dec-2024,252340,USD,3.89,0,0.25,4.14,0.2334,approved,,xTool RA2 Pro Cable for xTool S1 & F1
26-Dec-2024,252250,USD,3563.99,0,347.17,3911.16,213.8394,approved,XTXMAS200,"xTool Accessory Kit for RA2 Pro, xTool S1 1064nm Infrared Laser Module, xToolCare for xTool S1 - for xTool S1 40W, xTool S1 Enclosed Diode Laser Cutter - 40W / Pure White / 40W All-in-1 SafetyPro Bundle"
26-Dec-2024,252038,USD,3499,0,253.68,3752.68,209.94,approved,XTXMAS200,"xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - xTool F1 Ultra Standalone, Free Gift-xTool Selected 20% Material Discount Card"
25-Dec-2024,251575,USD,599,0,46.43,645.43,35.94,approved,,xTool S1 1064nm Infrared Laser Module
22-Dec-2024,250400,USD,1869,0,149.52,2018.52,112.14,approved,XTXMAS80,xTool S1 Enclosed Diode Laser Cutter - 20W / Pure White / 20W Deluxe Bundle
21-Dec-2024,250300,USD,2349,0,129.20,2478.2,140.94,approved,TUVCS40150,xTool S1 Blue + 1064nm IR Laser Kit: Enclosed Diode Laser Engraver & Cutter - Black / 40W + IR Rotary Bundle
20-Dec-2024,249813,USD,499,0,29.94,528.94,29.94,approved,XTOOLONLY,xTool SafetyPro AP2 Air Purifier with SuperCyclone System
20-Dec-2024,249607,USD,254.99,0,0.00,254.99,15.2994,approved,,xToolCare for xTool P2S - P2S
19-Dec-2024,249419,USD,3608.99,0,252.62,3861.61,216.5394,approved,XTXMAS200,"xTool F1 Ultra Laser Material Kit (93pcs), xTool F1 Ultra 20W Fiber & Diode Dual Laser Engraver - xTool F1 Ultra Standalone"
18-Dec-2024,249063,USD,3499,0,332.41,3831.41,209.94,approved,XTXMAS200,xTool P2 & P2S 55W Desktop CO2 Laser Cutter - P2 / White / P2 Standalone
